event_id,origin_time,origin_year,magnitude,magnitude_type,depth_km,latitude,longitude,region_code,num_responses,max_cdi,severe_label,sequence_id,role
us7000dfku,2021-03-04T18:38:19Z,2021,5.8,mb,10.0,39.7865,22.1157,G+030+0020,45,8.2,1,SEQ_us7000df40,train
us7000dflf,2021-03-04T19:28:33Z,2021,8.1,mww,28.93,-29.7228,-177.2794,G-030-0180,13,9.1,1,SEQ_us7000dflf,train
us7000dfw1,2021-03-05T07:23:18Z,2021,5.4,mb,10.0,-30.1739,-177.1545,G-040-0180,47,3.9,0,SEQ_us7000dflf,train
us7000dg8x,2021-03-06T00:16:22Z,2021,6.3,mww,13.0,-37.5763,179.5947,G-040+0170,16,5.8,0,SEQ_us7000dffl,train
us7000dgdc,2021-03-06T07:16:29Z,2021,6.1,mww,10.0,-28.6263,-177.0009,G-030-0180,11,4.0,0,SEQ_us7000dgdc,train
us7000dgr6,2021-03-07T04:54:00Z,2021,5.6,mww,15.36,-37.1739,179.6258,G-040+0170,12,5.4,0,SEQ_us7000dffl,train
us7000dh39,2021-03-08T12:48:07Z,2021,5.2,mww,106.66,-32.2039,-69.9055,G-040-0070,21,4.3,0,SEQ_us7000dh39,train
us7000dimf,2021-03-12T12:57:50Z,2021,5.6,mww,7.0,39.8931,22.0875,G+030+0020,66,9.0,1,SEQ_us7000df40,train
us7000djl3,2021-03-15T19:56:17Z,2021,5.0,mb,56.38,36.1742,139.7703,G+030+0130,92,5.0,0,SEQ_us7000djl3,train
us7000dker,2021-03-18T00:04:06Z,2021,6.0,mww,8.0,36.9206,5.2014,G+030+0000,146,7.9,1,SEQ_us7000dker,train
us7000dkfb,2021-03-18T00:17:05Z,2021,5.0,mww,10.0,36.9107,5.3143,G+030+0000,13,8.6,1,SEQ_us7000dker,train
us7000dl1u,2021-03-19T18:52:43Z,2021,5.6,mww,173.23,-35.4845,178.673,G-040+0170,20,3.4,0,SEQ_us7000dl1u,train
us7000dl4v,2021-03-20T03:06:30Z,2021,5.7,mww,10.0,16.6386,-98.8402,G+010-0100,85,7.9,1,SEQ_us7000dl4v,development
us7000dl6y,2021-03-20T09:09:43Z,2021,7.0,mww,43.0,38.4515,141.6477,G+030+0140,409,7.3,1,SEQ_us7000dl6y,train
us6000dwkd,2021-03-26T04:51:38Z,2021,5.8,mww,19.0,16.7936,-60.7286,G+010-0070,27,8.3,1,SEQ_us6000dwkd,train
us6000dwue,2021-03-26T19:02:07Z,2021,5.0,mww,29.81,27.6289,92.6692,G+020+0090,25,4.1,0,SEQ_us6000dwue,train
us6000dww9,2021-03-26T22:02:16Z,2021,5.9,mww,153.0,26.1379,125.0872,G+020+0120,22,2.7,0,SEQ_us6000dww9,train
us6000dx0m,2021-03-27T13:47:55Z,2021,5.5,mww,7.0,42.4479,16.0496,G+040+0010,31,4.3,0,SEQ_us6000dx0m,train
us6000dx32,2021-03-28T00:26:55Z,2021,5.7,mww,40.0,33.6313,140.2781,G+030+0140,51,3.8,0,SEQ_us6000dx32,development
us6000dyuk,2021-04-04T01:41:02Z,2021,5.4,mww,6.0,-19.8215,14.6631,G-020+0010,15,6.3,1,SEQ_us6000dyuk,development
us6000dz3c,2021-04-05T07:37:52Z,2021,6.1,mww,24.0,-37.46,179.6324,G-040+0170,25,6.4,1,SEQ_us7000dffl,train
us6000dz5d,2021-04-05T15:19:57Z,2021,5.2,mb,10.0,27.1863,88.9412,G+020+0080,161,5.8,0,SEQ_us6000dz5d,train
ak0214icukav,2021-04-08T17:10:18Z,2021,5.5,mww,80.1,63.2011,-148.5799,G+060-0150,1975,5.0,0,SEQ_ak0214icukav,train
us6000e0iy,2021-04-10T07:00:15Z,2021,6.0,mww,67.0,-8.5707,112.5054,G-010+0110,126,7.1,1,SEQ_us6000e0iy,train
us6000e2hf,2021-04-18T00:29:11Z,2021,5.6,mww,41.0,38.3481,141.95,G+030+0140,39,5.4,0,SEQ_us7000dl6y,train
us6000e2k3,2021-04-18T06:41:49Z,2021,5.8,mww,8.0,29.7531,50.6784,G+020+0050,74,8.8,1,SEQ_us6000e2k3,train
us6000e2mt,2021-04-18T14:11:38Z,2021,5.5,mb,10.0,23.7895,121.5649,G+020+0120,30,5.6,0,SEQ_us6000e2mt,train
us6000e2mv,2021-04-18T14:14:36Z,2021,5.8,mww,12.0,23.857,121.5264,G+020+0120,69,9.1,1,SEQ_us6000e2mt,train
us6000e2s5,2021-04-19T03:18:57Z,2021,5.1,mww,12.76,-33.9739,-72.4073,G-040-0080,42,4.6,0,SEQ_us6000e2s5,train
us6000e2sp,2021-04-19T04:11:26Z,2021,5.2,mww,8.84,-33.9804,-72.409,G-040-0080,23,5.4,0,SEQ_us6000e2s5,train
us6000e2uw,2021-04-19T11:13:28Z,2021,5.1,mww,10.0,-33.971,-72.3656,G-040-0080,17,6.3,1,SEQ_us6000e2s5,train
us6000e2vk,2021-04-19T13:05:26Z,2021,5.0,mww,10.34,-33.9644,-72.3473,G-040-0080,17,6.4,1,SEQ_us6000e2s5,train
us6000e3j6,2021-04-22T00:17:15Z,2021,5.5,mww,13.0,-33.9889,-72.3632,G-040-0080,37,6.3,1,SEQ_us6000e2s5,train
us7000dxtl,2021-04-27T09:23:39Z,2021,5.0,mb,56.93,-7.4516,106.9425,G-010+0100,14,4.1,0,SEQ_us7000dxtl,train
us7000dy3b,2021-04-28T02:21:26Z,2021,6.0,mww,34.0,26.7813,92.4565,G+020+0090,269,8.5,1,SEQ_us7000dy3b,train
us7000dy3r,2021-04-28T02:33:01Z,2021,5.0,mb,35.0,26.7489,92.5136,G+020+0090,32,6.8,1,SEQ_us7000dy3b,train
us7000dydz,2021-04-29T02:17:17Z,2021,5.6,mww,145.0,-37.2631,-70.8302,G-040-0080,52,4.3,0,SEQ_us7000dydz,train
us7000dyeq,2021-04-29T03:58:48Z,2021,5.7,mww,23.0,-37.6137,179.4203,G-040+0170,19,4.3,0,SEQ_us7000dffl,train
us7000dyia,2021-04-29T10:30:23Z,2021,5.4,mww,10.0,43.8194,-128.0455,G+040-0130,12,5.6,0,SEQ_us7000dyia,train
us7000dz5t,2021-05-01T01:27:27Z,2021,6.9,mww,43.0,38.1997,141.5973,G+030+0140,274,6.8,1,SEQ_us7000dl6y,train
us7000dz7c,2021-05-01T06:13:41Z,2021,5.1,mww,43.8,9.6892,-79.1576,G+000-0080,198,6.6,1,SEQ_us7000dz7c,train
us7000dzfk,2021-05-02T06:57:39Z,2021,5.8,mww,33.0,-30.1366,-71.5825,G-040-0080,52,5.1,0,SEQ_us7000dzfk,train
us7000dznc,2021-05-03T08:46:39Z,2021,5.6,mww,18.0,51.3055,100.4195,G+050+0100,11,4.8,0,SEQ_us7000dznc,train
us7000e1yz,2021-05-11T04:37:08Z,2021,5.0,mww,57.79,18.7614,-102.7126,G+010-0110,12,7.0,1,SEQ_us7000e1yz,development
us7000e28e,2021-05-12T01:09:27Z,2021,5.8,mww,113.0,13.5716,120.8478,G+010+0120,66,5.6,0,SEQ_us7000e28e,train
us7000e2bd,2021-05-12T06:17:06Z,2021,5.6,mww,22.0,13.2677,-90.3766,G+010-0100,26,3.9,0,SEQ_us7000e2bd,train
us7000e2c6,2021-05-12T08:45:44Z,2021,6.0,mww,22.0,13.2742,-90.2266,G+010-0100,36,4.6,0,SEQ_us7000e2bd,train
us7000e2ib,2021-05-12T15:56:56Z,2021,5.5,mww,34.26,-14.1557,-75.678,G-020-0080,25,5.4,0,SEQ_us7000e2ib,development
us7000e2rq,2021-05-13T09:42:12Z,2021,6.1,mww,10.0,6.7137,-82.4146,G+000-0090,13,7.4,1,SEQ_us7000e2rq,development
us7000e2xd,2021-05-13T23:58:14Z,2021,6.0,mww,32.0,37.7169,141.8167,G+030+0140,99,8.1,1,SEQ_us7000dl6y,train
us7000e3mh,2021-05-16T23:04:56Z,2021,5.3,mww,10.0,37.3033,56.7455,G+030+0050,12,6.2,1,SEQ_us7000e3mh,train
us7000e4aq,2021-05-18T23:57:58Z,2021,5.3,mb,10.0,28.2785,84.3373,G+020+0080,45,5.0,0,SEQ_us7000e4aq,train
us7000e50p,2021-05-21T12:09:22Z,2021,5.8,mww,106.0,-8.4206,112.332,G-010+0110,40,4.7,0,SEQ_us7000e50p,train
us7000e532,2021-05-21T13:48:37Z,2021,6.1,mww,9.0,25.7274,100.0082,G+020+0100,21,7.9,1,SEQ_us7000e532,train
us7000e54r,2021-05-21T18:04:13Z,2021,7.3,mww,10.0,34.5983,98.2513,G+030+0090,28,9.1,1,SEQ_us7000e54r,train
us7000e57b,2021-05-21T22:19:51Z,2021,5.6,mww,57.23,12.4514,-87.6715,G+010-0090,15,4.7,0,SEQ_us7000e57b,train
us6000efq6,2021-05-29T01:02:41Z,2021,5.5,mww,12.04,36.3105,141.9873,G+030+0140,17,6.3,1,SEQ_us6000efq6,development
ak0216xu2rod,2021-05-31T06:59:55Z,2021,6.1,mww,44.0,62.4492,-148.2512,G+060-0150,4618,5.8,0,SEQ_ak0216xu2rod,development
us7000e9mg,2021-06-04T07:52:43Z,2021,5.9,mww,16.57,42.2881,-126.2778,G+040-0130,25,5.3,0,SEQ_us7000e9mg,train
us7000e9mr,2021-06-04T08:17:00Z,2021,5.9,mww,13.91,42.2405,-126.218,G+040-0130,18,3.8,0,SEQ_us7000e9mg,train
ci39919392,2021-06-05T17:55:58Z,2021,5.25,mw,5.78,33.14,-115.6348333,G+030-0120,1173,5.7,0,SEQ_ci39919392,train
us7000eai8,2021-06-06T18:11:07Z,2021,5.0,mww,85.66,34.5639,140.2966,G+030+0140,20,3.8,0,SEQ_us7000eai8,train
us7000ebw8,2021-06-10T23:27:02Z,2021,5.7,mww,10.0,8.9622,-85.4225,G+000-0090,43,5.9,0,SEQ_us7000ebw8,development
us7000ec9v,2021-06-12T03:36:26Z,2021,5.1,mww,15.17,-33.7397,-72.2014,G-040-0080,26,5.7,0,SEQ_us7000ec9v,train
us7000eckp,2021-06-13T02:58:15Z,2021,5.4,mww,57.65,14.0489,-91.4442,G+010-0100,83,6.4,1,SEQ_us7000eckp,train
pr2021165003,2021-06-14T10:15:43Z,2021,5.0,ml,87.0,18.1195,-68.496,G+010-0070,177,3.8,0,SEQ_pr2021165003,train
us7000ecyk,2021-06-14T14:38:41Z,2021,5.7,mww,5.86,7.7102,124.967,G+000+0120,34,7.6,1,SEQ_us7000ecyk,development
us7000ef1g,2021-06-21T22:14:13Z,2021,5.5,mww,9.03,36.4391,27.0416,G+030+0020,15,6.8,1,SEQ_us7000ef1g,train
us7000efd5,2021-06-23T02:54:18Z,2021,5.9,mww,50.09,-12.7067,-76.721,G-020-0080,224,6.7,1,SEQ_us7000efd5,train
us6000epir,2021-06-24T23:04:44Z,2021,5.1,mww,16.2,34.9509,69.0848,G+030+0060,15,5.0,0,SEQ_us6000epir,train
us6000eqc7,2021-06-27T22:15:28Z,2021,5.1,mb,85.47,-8.3453,110.6583,G-010+0110,23,5.2,0,SEQ_us6000eqc7,train
us7000ehvx,2021-07-01T01:13:38Z,2021,5.0,mww,10.0,16.5264,-97.9648,G+010-0100,13,8.3,1,SEQ_us7000ehvx,train
us7000eijq,2021-07-04T01:01:37Z,2021,5.9,mww,24.0,-28.7349,-71.5121,G-030-0080,26,7.4,1,SEQ_us7000eijq,train
us7000eijt,2021-07-04T01:29:15Z,2021,6.0,mww,22.0,-28.7361,-71.4818,G-030-0080,24,9.1,1,SEQ_us7000eijq,train
us7000eik4,2021-07-04T02:44:55Z,2021,5.6,mww,10.0,21.0719,-106.3127,G+020-0110,111,4.2,0,SEQ_us7000eik4,development
hv72565662,2021-07-05T23:43:35Z,2021,5.17,ml,26.92,20.2203333333333,-155.63,G+020-0160,1335,4.9,0,SEQ_hv72565662,train
us7000ej9c,2021-07-07T03:15:24Z,2021,5.3,mb,10.0,25.9603,90.3499,G+020+0090,46,8.4,1,SEQ_us7000ej9c,development
us7000ejb6,2021-07-07T11:24:58Z,2021,5.1,mww,8.1,23.857,121.6521,G+020+0120,12,7.5,1,SEQ_us7000ejb6,train
us6000etaq,2021-07-08T20:38:32Z,2021,5.4,mww,20.08,-28.7463,-71.6015,G-030-0080,10,3.8,0,SEQ_us7000eijq,train
nc73584926,2021-07-08T22:49:48Z,2021,6.0,mw,7.45,38.5075,-119.4998333,G+030-0120,25987,5.7,0,SEQ_nc73584926,train
nc71123379,2021-07-08T22:50:14Z,2021,5.03,ml,7.4,38.5126667,-119.5021667,G+030-0120,96,5.9,0,SEQ_nc73584926,train
us6000ethk,2021-07-09T05:05:30Z,2021,5.2,mww,107.53,-20.3222,-68.7174,G-030-0070,38,4.5,0,SEQ_us6000ethk,development
us6000etys,2021-07-10T02:14:42Z,2021,5.7,mww,11.75,38.9152,70.5612,G+030+0070,13,8.3,1,SEQ_us6000etys,development
us7000elcr,2021-07-12T23:26:35Z,2021,5.2,mww,92.83,11.6151,-86.4789,G+010-0090,14,4.6,0,SEQ_us7000elcr,train
us7000emw6,2021-07-17T11:49:59Z,2021,5.2,mww,63.64,33.6171,131.825,G+030+0130,14,3.8,0,SEQ_us7000emw6,development
us7000emzy,2021-07-17T20:56:10Z,2021,6.1,mww,4.07,6.8258,-82.6774,G+000-0090,101,6.2,1,SEQ_us7000emzy,train
nc73594531,2021-07-18T06:46:12Z,2021,5.12,mw,30.91,40.3235,-124.4255,G+040-0130,751,4.2,0,SEQ_nc73594531,train
us7000en6e,2021-07-18T14:34:19Z,2021,5.4,mww,9.0,29.7049,51.1282,G+020+0050,10,3.8,0,SEQ_us7000en6e,train
us6000exs5,2021-07-21T21:15:12Z,2021,6.7,mww,10.0,7.3926,-82.779,G+000-0090,235,6.1,1,SEQ_us7000emzy,train
us6000eyfk,2021-07-23T20:48:57Z,2021,6.7,mww,110.0,13.7047,120.7259,G+010+0120,317,7.7,1,SEQ_us6000eyfk,development
us6000eyfn,2021-07-23T20:57:18Z,2021,5.8,mww,120.58,13.7977,120.7434,G+010+0120,31,6.1,1,SEQ_us6000eyfk,development
us6000eynb,2021-07-24T12:51:28Z,2021,6.1,mww,10.0,-29.9271,-176.8643,G-030-0180,11,2.0,0,SEQ_us6000eynb,train
us6000eytv,2021-07-25T03:38:56Z,2021,5.4,mww,8.88,23.8842,-108.662,G+020-0110,12,8.9,1,SEQ_us6000eytv,train
ak0219neiszm,2021-07-29T06:15:49Z,2021,8.2,mww,35.0,55.3635,-157.8876,G+050-0160,512,9.1,1,SEQ_ak0219neiszm,train
ak0219nekhhk,2021-07-29T06:23:27Z,2021,5.9,ml,0.8,55.3726,-157.205,G+050-0160,14,3.8,0,SEQ_ak0219neiszm,train
us6000f051,2021-07-29T08:39:27Z,2021,5.5,mb,10.0,22.8638,95.9967,G+020+0090,13,4.5,0,SEQ_us6000f051,train
us6000f0qr,2021-07-30T17:10:19Z,2021,6.2,mww,34.0,-4.9149,-80.6156,G-010-0090,35,7.2,1,SEQ_us6000f0qr,development
us6000f109,2021-07-31T15:39:20Z,2021,5.5,mww,10.0,27.5909,-111.497,G+020-0120,25,5.0,0,SEQ_us6000f109,development
us6000f128,2021-07-31T21:19:12Z,2021,5.2,mww,10.0,30.4525,-109.12,G+030-0110,64,3.4,0,SEQ_us6000f128,train
us6000f155,2021-08-01T04:31:26Z,2021,5.6,mww,10.13,36.3958,27.0112,G+030+0020,19,3.8,0,SEQ_us6000f155,train
us6000f1z7,2021-08-03T20:33:34Z,2021,5.8,mww,27.0,36.0981,142.1045,G+030+0140,36,6.2,1,SEQ_us6000f1z7,train
us6000f29v,2021-08-04T21:50:46Z,2021,5.8,mww,10.0,24.7827,122.3105,G+020+0120,30,4.4,0,SEQ_us6000f29v,train
us6000f2r4,2021-08-06T11:08:17Z,2021,5.2,mww,54.99,-6.2037,104.6565,G-010+0100,22,4.2,0,SEQ_us6000f2r4,development
us6000f48v,2021-08-11T17:46:13Z,2021,7.1,mww,55.14,6.4748,126.7151,G+000+0120,153,9.1,1,SEQ_us6000f48v,train
us6000f5na,2021-08-13T15:08:31Z,2021,5.9,mww,121.0,13.7016,120.7817,G+010+0120,32,5.6,0,SEQ_us6000eyfk,development
us6000f652,2021-08-14T11:57:43Z,2021,6.9,mww,20.74,55.1767,-157.6441,G+050-0160,10,5.4,0,SEQ_ak0219neiszm,train
us6000f65h,2021-08-14T12:29:08Z,2021,7.2,mww,10.0,18.4335,-73.4822,G+010-0080,366,9.1,1,SEQ_us6000f65h,train
us6000f6ez,2021-08-15T03:20:45Z,2021,5.8,mww,8.32,18.3977,-74.0899,G+010-0080,12,6.4,1,SEQ_us6000f65h,train
us6000f7vg,2021-08-18T10:10:05Z,2021,6.9,mww,93.0,-14.8818,167.0585,G-020+0160,11,8.2,1,SEQ_us6000f7vg,train
us7000f2x8,2021-08-24T07:05:53Z,2021,5.1,mb,10.0,14.4654,83.0456,G+010+0080,29,5.4,0,SEQ_us7000f2x8,train
us7000f30t,2021-08-24T14:47:25Z,2021,5.4,mww,10.0,12.7427,145.0883,G+010+0140,12,4.3,0,SEQ_us7000f30t,train
us7000f3w2,2021-08-25T21:04:19Z,2021,5.2,mww,7.78,15.476,-88.3355,G+010-0090,123,6.2,1,SEQ_us7000f3w2,train
us7000f4ej,2021-08-26T20:49:04Z,2021,5.0,mww,26.49,36.4405,141.2803,G+030+0140,19,4.8,0,SEQ_us6000f1z7,train
us7000f4kz,2021-08-27T10:22:26Z,2021,5.6,mww,54.5,5.671,125.0293,G+000+0120,15,5.9,0,SEQ_us7000f4kz,train
us7000f57a,2021-08-28T11:20:49Z,2021,5.3,mww,10.0,35.4853,-3.5403,G+030-0010,13,4.6,0,SEQ_us7000f57a,train
us7000f6uy,2021-09-01T18:35:45Z,2021,5.6,mww,28.0,-27.7317,-71.1083,G-030-0080,22,6.0,1,SEQ_us7000f6uy,train
us7000f8ki,2021-09-06T14:00:23Z,2021,5.2,mww,27.47,23.8395,122.2045,G+020+0120,12,4.3,0,SEQ_us7000f8ki,train
us7000f93v,2021-09-08T01:47:47Z,2021,7.0,mww,20.0,16.9465,-99.753,G+010-0100,665,7.8,1,SEQ_us7000f93v,train
us7000fans,2021-09-13T04:02:32Z,2021,5.1,mb,10.0,37.289,58.8939,G+030+0050,13,5.3,0,SEQ_us7000fans,development
us7000fap8,2021-09-13T05:18:14Z,2021,6.2,mww,205.0,-23.7629,-67.0129,G-030-0070,52,5.0,0,SEQ_us7000fap8,train
us7000faw7,2021-09-13T22:46:06Z,2021,5.8,mww,370.0,32.4784,137.8572,G+030+0130,45,3.5,0,SEQ_us7000faw7,development
us7000fbky,2021-09-15T20:33:31Z,2021,5.4,mww,7.12,29.1944,105.365,G+020+0100,25,7.3,1,SEQ_us7000fbky,train
us7000fcf7,2021-09-18T14:43:55Z,2021,5.0,mww,61.58,13.342,-89.527,G+010-0090,13,4.1,0,SEQ_us7000fcf7,train
us7000fchv,2021-09-18T20:47:07Z,2021,5.3,mww,20.28,-9.7611,148.5974,G-010+0140,24,4.1,0,SEQ_us7000fchv,train
us7000fd4k,2021-09-21T13:14:32Z,2021,6.4,mww,18.8,-36.7771,-73.9329,G-040-0080,83,6.4,1,SEQ_us7000fd4k,train
us7000fd9v,2021-09-21T23:15:53Z,2021,5.9,mww,12.0,-37.492,146.3534,G-040+0140,5846,5.3,0,SEQ_us7000fd9v,train
us7000fdds,2021-09-22T09:57:07Z,2021,6.5,mww,21.0,12.1396,-87.8647,G+010-0090,48,7.0,1,SEQ_us7000fdds,train
us7000fdty,2021-09-23T16:47:49Z,2021,5.7,mwb,10.0,23.045,-107.953,G+020-0110,10,4.6,0,SEQ_us7000fdty,train
us7000fegc,2021-09-25T22:21:19Z,2021,5.0,mww,45.64,24.2953,121.7428,G+020+0120,16,4.1,0,SEQ_us7000f8ki,train
us7000fen1,2021-09-26T17:12:05Z,2021,5.7,mww,83.0,13.8941,120.5097,G+010+0120,211,6.1,1,SEQ_us7000fen1,train
us7000fes8,2021-09-27T06:17:21Z,2021,6.0,mww,6.0,35.244,25.2697,G+030+0020,135,8.4,1,SEQ_us7000fes8,train
us7000ff36,2021-09-28T04:48:08Z,2021,5.3,mww,10.0,35.0817,25.2018,G+030+0020,67,4.8,0,SEQ_us7000fes8,train
us6000fq2d,2021-09-29T08:37:05Z,2021,6.1,mww,364.0,38.8893,135.4527,G+030+0130,58,5.2,0,SEQ_us6000fq2d,development
us6000fr0b,2021-10-02T06:29:17Z,2021,7.3,mww,527.0,-21.1265,174.8958,G-030+0170,15,4.1,0,SEQ_us6000fr0b,development
us6000frf2,2021-10-04T02:39:28Z,2021,5.5,mww,13.0,32.335,49.7618,G+030+0040,25,7.4,1,SEQ_us6000frf2,train
us6000frum,2021-10-05T07:59:57Z,2021,5.1,mww,10.0,36.8392,66.6469,G+030+0060,14,6.5,1,SEQ_us6000frum,development
us6000frzg,2021-10-05T17:46:02Z,2021,5.7,mww,55.0,40.0529,142.141,G+040+0140,21,7.3,1,SEQ_us6000frzg,train
us6000fs8m,2021-10-06T08:12:53Z,2021,5.4,mww,24.46,31.1971,131.4859,G+030+0130,13,5.6,0,SEQ_us6000fs8m,train
us6000fsg9,2021-10-06T22:01:08Z,2021,5.9,mww,9.0,30.1933,67.9948,G+030+0060,46,8.1,1,SEQ_us6000fsg9,train
us6000fsl6,2021-10-07T13:41:24Z,2021,5.9,mww,62.0,35.5736,140.0705,G+030+0140,5682,6.0,1,SEQ_us6000fsl6,train
us6000fsrg,2021-10-07T18:28:03Z,2021,5.5,mww,110.0,22.3124,94.7676,G+020+0090,39,5.2,0,SEQ_us6000fsrg,train
us6000ft6j,2021-10-09T04:47:49Z,2021,5.7,mww,14.16,-15.5828,-71.8421,G-020-0080,11,6.8,1,SEQ_us6000ft6j,development
us6000ft9g,2021-10-09T10:58:31Z,2021,6.9,mww,535.0,-21.1889,174.5221,G-030+0170,18,4.1,0,SEQ_us6000fr0b,development
hv72748782,2021-10-10T21:48:36Z,2021,6.21,ml,35.06,18.8203333333333,-155.527166666667,G+010-0160,3487,5.8,0,SEQ_hv72748782,development
ak021d1u1nos,2021-10-11T09:10:25Z,2021,6.9,mww,51.6,56.2954,-156.581,G+050-0160,320,8.2,1,SEQ_ak021d1u1nos,train
us6000ftws,2021-10-12T04:51:47Z,2021,5.0,mb,151.95,6.8198,-72.9919,G+000-0080,17,3.4,0,SEQ_us6000ftws,train
us6000ftxu,2021-10-12T09:24:05Z,2021,6.4,mww,20.0,35.1691,26.2152,G+030+0020,198,8.2,1,SEQ_us7000fes8,train
us6000fu4e,2021-10-13T02:54:26Z,2021,5.0,mwr,16.27,9.562,-84.7757,G+000-0090,32,5.6,0,SEQ_us6000fu4e,train
us6000fu6b,2021-10-13T07:55:29Z,2021,5.4,mww,10.0,-50.3221,-72.25,G-060-0080,12,6.0,1,SEQ_us6000fu6b,development
us6000furk,2021-10-15T02:44:59Z,2021,6.4,mww,33.0,-8.8783,158.4642,G-010+0150,23,8.2,1,SEQ_us6000furk,train
us6000fv9g,2021-10-16T18:27:28Z,2021,5.4,mww,10.0,18.7014,-81.7053,G+010-0090,14,4.1,0,SEQ_us6000fv9g,train
us6000fvtm,2021-10-19T05:32:32Z,2021,5.9,mww,43.86,34.576,28.3953,G+030+0020,124,7.3,1,SEQ_us6000fvtm,train
us6000fwdc,2021-10-21T08:36:47Z,2021,5.5,mww,335.78,32.1131,138.1614,G+030+0130,43,4.1,0,SEQ_us6000fwdc,train
us6000fwke,2021-10-21T21:58:20Z,2021,5.6,mww,224.2,-39.02,174.9757,G-040+0170,35,4.1,0,SEQ_us6000fwke,train
us6000fx56,2021-10-24T05:11:34Z,2021,6.2,mww,69.0,24.5108,121.8314,G+020+0120,113,7.2,1,SEQ_us7000f8ki,train
us7000fqbt,2021-10-31T21:14:47Z,2021,5.2,mww,55.3,36.5337,140.5277,G+030+0140,180,6.1,1,SEQ_us7000fqbt,train
us7000fqez,2021-11-01T03:07:56Z,2021,5.0,mww,60.85,12.8653,-88.6283,G+010-0090,13,4.1,0,SEQ_us7000fqez,train
us7000fqmp,2021-11-01T22:08:17Z,2021,5.0,mww,30.87,18.4296,-62.3396,G+010-0070,26,3.8,0,SEQ_us7000fqmp,train
us7000fqrw,2021-11-02T08:34:48Z,2021,5.0,mb,102.11,14.6885,145.6134,G+010+0140,11,4.3,0,SEQ_us7000fqrw,train
us7000fr0v,2021-11-03T03:17:48Z,2021,5.7,mww,100.25,-32.6971,-70.0638,G-040-0080,450,5.1,0,SEQ_us7000fr0v,development
us7000frvc,2021-11-05T23:19:49Z,2021,5.1,mww,10.0,-6.0799,-81.4722,G-010-0090,13,4.3,0,SEQ_us7000frvc,train
us7000fs4q,2021-11-07T03:16:45Z,2021,5.2,mww,219.1,-40.3237,173.4511,G-050+0170,72,4.1,0,SEQ_us7000fs4q,train
us7000fsfm,2021-11-08T17:43:21Z,2021,5.1,mww,10.0,37.8434,32.1713,G+030+0030,24,5.4,0,SEQ_us7000fsfm,train
us7000fsjc,2021-11-09T02:53:49Z,2021,5.9,mww,17.0,11.155,-86.6938,G+010-0090,78,6.0,1,SEQ_us7000fsjc,train
us7000fsku,2021-11-09T06:24:20Z,2021,5.7,mb,20.62,11.138,-86.5678,G+010-0090,14,5.8,0,SEQ_us7000fsjc,train
us7000fskw,2021-11-09T06:25:14Z,2021,6.3,mww,20.0,11.2198,-86.5255,G+010-0090,110,6.3,1,SEQ_us7000fsjc,train
us7000fsv8,2021-11-10T02:50:07Z,2021,5.1,mb,21.04,-7.5917,105.8256,G-010+0100,11,4.3,0,SEQ_us7000fsv8,train
us7000fszl,2021-11-10T15:45:13Z,2021,6.6,mww,12.0,23.5935,126.4474,G+020+0120,29,6.5,1,SEQ_us7000fszl,development
us7000ft83,2021-11-11T13:21:41Z,2021,5.0,mww,10.0,63.9684,-19.7119,G+060-0020,12,4.1,0,SEQ_us7000ft83,train
us7000fttj,2021-11-13T13:05:54Z,2021,5.3,mww,10.0,-20.9319,119.8141,G-030+0110,44,5.6,0,SEQ_us7000fttj,train
us7000fu12,2021-11-14T12:08:38Z,2021,6.4,mwb,10.0,27.7266,56.0716,G+020+0050,207,8.6,1,SEQ_us7000fu12,train
us7000fu1v,2021-11-14T13:05:14Z,2021,5.0,mb,71.34,24.5579,121.984,G+020+0120,10,4.1,0,SEQ_us7000f8ki,train
us7000fuaz,2021-11-15T13:36:11Z,2021,5.2,mb,10.0,27.7069,56.0307,G+020+0050,19,7.2,1,SEQ_us7000fu12,train
us7000furn,2021-11-17T05:54:29Z,2021,5.0,mww,10.0,33.5251,121.1837,G+030+0120,34,4.9,0,SEQ_us7000furn,train
us7000fv5p,2021-11-18T16:56:56Z,2021,5.8,mww,27.62,13.5668,-90.7812,G+010-0100,44,4.8,0,SEQ_us7000fv5p,train
us7000fvjz,2021-11-19T20:13:51Z,2021,5.4,mww,39.78,6.802,127.0055,G+000+0120,12,4.1,0,SEQ_us7000fvjz,train
us7000fwde,2021-11-23T05:56:32Z,2021,5.5,mww,18.0,12.9871,-90.2559,G+010-0100,10,4.1,0,SEQ_us7000fv5p,train
us7000fwzz,2021-11-25T12:04:05Z,2021,6.1,mww,10.0,-10.7451,166.5074,G-020+0160,51,6.6,1,SEQ_us7000fwzz,train
us7000fx0g,2021-11-25T13:44:18Z,2021,5.0,mb,13.72,-10.8305,166.5223,G-020+0160,46,6.5,1,SEQ_us7000fwzz,train
us7000fx45,2021-11-25T23:45:41Z,2021,6.2,mww,43.0,22.8232,93.5061,G+020+0090,333,8.4,1,SEQ_us7000fx45,train
us7000fxna,2021-11-28T06:32:30Z,2021,5.1,mb,61.65,-12.0155,-77.4324,G-020-0080,85,4.6,0,SEQ_us7000fxna,train
us7000fxq2,2021-11-28T10:52:14Z,2021,7.5,mww,126.0,-4.4667,-76.8126,G-010-0080,276,8.3,1,SEQ_us7000fxq2,train
